id,discipline_class_id,day_of_week,start_time,end_time,class_type,created_at
c1a04b94-bf8d-48d7-b17e-8c231ab355c9,f51510cd-09cd-43f0-929e-6f3a65c3fce5,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
f7a2d354-d215-42b3-8579-c9c5fcee75f1,f51510cd-09cd-43f0-929e-6f3a65c3fce5,SEX,15:20,17:00,T,2023-07-28 10:16:48.684195
325942d4-edd3-4d57-acd2-ade7d2d10707,be12a521-036e-4fea-ac9f-57536e0ce851,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
dbd224c6-67cc-4d83-8cd3-1f840ccb9f64,be12a521-036e-4fea-ac9f-57536e0ce851,QUI,13:30,15:10,T,2023-07-28 10:16:48.684195
a9bf7fc2-807d-49aa-b42d-30948ce923d3,b2b2489b-7420-478e-b276-f97861b865a1,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
0366922b-3899-4c37-8197-6a88fcbe3906,b2b2489b-7420-478e-b276-f97861b865a1,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
d03b6566-aa7f-4d6e-ba57-f08791638c16,a9bb3bab-2bec-438e-92d9-1bfb4c950329,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
b0efb89b-c4ff-48fe-b2d8-8e9af9d8c20d,a9bb3bab-2bec-438e-92d9-1bfb4c950329,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
a01f3c30-5da4-4f4d-bb75-17479366d7b1,a1744e06-4c43-47e9-b463-c9407ee567d5,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
4660868f-1dd2-4c96-8803-a183c24a9304,5e68d6f8-e804-4800-9bdc-9d60712cda95,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
f019a610-21e7-4d72-a4f1-41d07a38244f,5e68d6f8-e804-4800-9bdc-9d60712cda95,QUA,19:00,20:40,P,2023-07-28 10:16:48.684195
e928d1ae-9eba-4bdf-a3ec-dfb2d8c40f45,6fd0c0b9-76d6-4f7d-a321-3f069d56cd2d,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
f415344d-f0c8-40a4-9069-5f651fd116a6,6fd0c0b9-76d6-4f7d-a321-3f069d56cd2d,QUA,19:00,20:40,T,2023-07-28 10:16:48.684195
d82de08b-8760-4419-b63a-4ec9d06c4fc9,ef62d953-dca9-48e4-b79c-f4654ab77399,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
5ebfac9c-aa26-46c4-a7d8-74a94bf12a0b,ef62d953-dca9-48e4-b79c-f4654ab77399,QUI,15:20,17:00,T,2023-07-28 10:16:48.684195
15e61bc3-0ec5-468e-9c04-05e0f55dae39,f34013c6-a0f9-4286-8db2-ee2b10554b5b,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
f938c866-6dd7-4a88-b41d-ebcf4d3ebf7c,f34013c6-a0f9-4286-8db2-ee2b10554b5b,QUI,13:30,15:10,T,2023-07-28 10:16:48.684195
03785922-0280-4bba-9b43-589eeb13efe9,f137a696-1a3c-4760-b98b-48c59a151382,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
0b035ac5-590f-44d1-8c48-9c7da4ac2ed0,f137a696-1a3c-4760-b98b-48c59a151382,QUI,19:00,20:40,T,2023-07-28 10:16:48.684195
0adc1b1d-e419-4854-9e28-c607738dfd4d,02666747-3241-4aff-bd17-1f5de14bef93,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
9e708cae-5154-42d4-909f-8f5d5da8b5d2,02666747-3241-4aff-bd17-1f5de14bef93,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
f13db95c-5d50-49f6-a4b3-a5b8a61ac0c4,c17c642e-be82-4d54-823b-4bde38e830dc,SEG,17:10,18:50,T,2023-07-28 10:16:48.684195
b6734a4d-8b05-46f0-805c-a96c3e9ff86b,c17c642e-be82-4d54-823b-4bde38e830dc,QUA,17:10,18:50,T,2023-07-28 10:16:48.684195
17220927-ecae-4e34-a93a-9f025d90f401,a39865bb-5646-43ba-810f-368e17073128,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
93c0a8ef-50d0-4fc2-abea-ab26f8bf6918,a39865bb-5646-43ba-810f-368e17073128,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
10621998-9c9a-4384-a1a5-085c90164d13,e8b4322e-1617-4e9d-af83-1bd750b42e2a,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
d2f9c438-dd19-4477-97d4-03ecfb18181e,e8b4322e-1617-4e9d-af83-1bd750b42e2a,QUI,21:00,22:40,T,2023-07-28 10:16:48.684195
0e87de16-61b4-49f5-9021-f8de447aa913,b0110821-6047-434e-ba48-6c0194f23886,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
54e29198-0a1d-479c-9c43-c27f386b81c2,b0110821-6047-434e-ba48-6c0194f23886,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
894d6e3d-2701-4c59-b262-d84fc1eb4cc7,1f655bfa-a424-4e14-9bd7-b2550a30c4f2,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
61d8cf7b-6d4e-4241-808d-2a3d746c5e72,1f655bfa-a424-4e14-9bd7-b2550a30c4f2,SEX,13:30,15:10,T,2023-07-28 10:16:48.684195
18a440ca-f055-4d90-bb96-adbf764928e6,aafd6a8d-13bf-4068-930d-e25f357082dd,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
9930efdb-f57b-4720-9e1e-3160023e17bd,aafd6a8d-13bf-4068-930d-e25f357082dd,QUA,13:30,15:10,T,2023-07-28 10:16:48.684195
60c16c91-dc9f-4f88-ab02-a29a52ecfd70,a311beb3-19f1-4c14-92c6-9e0612168e00,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
6ad56f23-76ba-4cd8-b29c-9da56c37187f,a311beb3-19f1-4c14-92c6-9e0612168e00,QUI,13:30,14:20,T,2023-07-28 10:16:48.684195
6a239e4a-90ce-481d-9eed-31ebadb400dd,a311beb3-19f1-4c14-92c6-9e0612168e00,QUI,14:20,15:10,P,2023-07-28 10:16:48.684195
ce9d31b0-cb21-4108-b542-19d413976a27,135ab211-d815-4ccd-90b5-660c274c16dd,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
f1717693-e67a-4339-9bdd-a67b0dd00d00,135ab211-d815-4ccd-90b5-660c274c16dd,QUI,15:20,16:10,T,2023-07-28 10:16:48.684195
f3fb9cb8-73b8-411f-87d5-8e7846449dc0,135ab211-d815-4ccd-90b5-660c274c16dd,QUI,16:10,17:00,P,2023-07-28 10:16:48.684195
96503b55-227d-467f-8528-af9933695390,670a1a50-28f4-4616-a80b-5bfa35ec3a0f,QUA,13:30,15:10,T,2023-07-28 10:16:48.684195
f594da00-793e-4ef3-a97b-e6b6b72012cf,670a1a50-28f4-4616-a80b-5bfa35ec3a0f,SEX,15:20,16:10,T,2023-07-28 10:16:48.684195
ad985246-5b95-4397-bdcc-e82d843b7af4,670a1a50-28f4-4616-a80b-5bfa35ec3a0f,SEX,16:10,17:00,P,2023-07-28 10:16:48.684195
514ffebc-284f-45cc-b970-703737f1b3d3,8c9f8788-269b-4367-a076-6a927c701d5c,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
92ad6440-1cc4-4aff-9e32-522aca2864f5,3d859d11-2369-41ad-9d00-f620cc5b7149,SEG,07:30,09:10,P,2023-07-28 10:16:48.684195
38f7a06c-3ef8-417e-910c-9e65c2aee7e6,3d859d11-2369-41ad-9d00-f620cc5b7149,TER,07:30,09:10,P,2023-07-28 10:16:48.684195
d92e507f-d2e4-4253-9577-71f5d83fd9d3,3d859d11-2369-41ad-9d00-f620cc5b7149,QUA,07:30,09:10,P,2023-07-28 10:16:48.684195
a0d00b25-0343-4264-a749-b3d23f365938,ab882b42-c1e7-4de9-a32b-fa717a4faa62,SEG,07:30,09:10,P,2023-07-28 10:16:48.684195
3b8ccc52-9c4c-4efe-9bbc-8200dd226f10,ab882b42-c1e7-4de9-a32b-fa717a4faa62,TER,07:30,09:10,P,2023-07-28 10:16:48.684195
941e7dc9-8a56-40c7-8182-a58363f5b496,a079ae37-edeb-408e-8115-43ade10d1897,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
48bf79e8-1814-4ab9-aa1a-88ac847e47b7,a079ae37-edeb-408e-8115-43ade10d1897,QUA,13:30,15:10,T,2023-07-28 10:16:48.684195
eaf4802d-9153-47c7-b251-c54b91ebc327,a5713c07-211e-4f2e-b239-4980dbb62e7d,QUA,13:30,15:10,T,2023-07-28 10:16:48.684195
e9c546ed-8132-4e78-8ca2-51e7f7753ae5,a5713c07-211e-4f2e-b239-4980dbb62e7d,SEX,13:30,15:10,T,2023-07-28 10:16:48.684195
5fb47a9a-872a-4683-98bd-2cd8d619151f,208583de-ccdf-4602-9685-fc97e44f9adc,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
126013c3-dad3-4ba1-8948-a4228eb0651a,208583de-ccdf-4602-9685-fc97e44f9adc,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
14146658-fb7b-430c-ad31-0e577a89d16a,82cb0ba2-8c2f-418e-b2bb-6f239781a776,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
b1b77de0-7348-4e32-8802-0d26ed7c5c48,82cb0ba2-8c2f-418e-b2bb-6f239781a776,QUA,15:20,17:00,T,2023-07-28 10:16:48.684195
0c7030e7-b3dd-43b9-b33b-64762e90edb0,c3d0179b-b457-41fe-ad40-d88eefd703b5,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
1e073e68-48ac-43f2-a84f-8d07b9a3abcf,c3d0179b-b457-41fe-ad40-d88eefd703b5,QUI,21:00,22:40,T,2023-07-28 10:16:48.684195
ffa39a83-b344-4d11-a7c3-cfe5ee46a4b6,f75c5163-7d65-4956-b832-a0d56031eb4c,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
648a06d8-6e72-4874-897b-ff40d22097dc,f75c5163-7d65-4956-b832-a0d56031eb4c,QUA,15:20,16:10,T,2023-07-28 10:16:48.684195
87249cbf-0fee-4ec7-aaa8-9ece9843b6a4,f75c5163-7d65-4956-b832-a0d56031eb4c,QUA,16:10,17:00,P,2023-07-28 10:16:48.684195
a02ed6cc-0bfa-4b34-9ca0-dcc17f45d315,d9a59530-23d5-47c4-ba1c-07d42bd30714,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
f2a3b69d-95a8-4c03-a6d5-17f58c03fe1c,d9a59530-23d5-47c4-ba1c-07d42bd30714,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
856b2097-a87f-4c6b-92a2-fc1b4a787927,fc4a2a83-59e3-4d8d-85ea-0a67d405728e,QUA,19:00,20:40,T,2023-07-28 10:16:48.684195
66c7b7ba-b9ce-4f04-931a-1e7ac514ddc9,fc4a2a83-59e3-4d8d-85ea-0a67d405728e,SEX,21:00,22:40,P,2023-07-28 10:16:48.684195
d16846a3-b9aa-4c24-a587-29ca35116063,9e757ff2-1128-415a-b376-061393c22ec7,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
9d8b6979-2d50-4dcc-80ee-fd9c7533250c,9e757ff2-1128-415a-b376-061393c22ec7,QUA,19:00,20:40,P,2023-07-28 10:16:48.684195
756c5ffe-6388-4141-803e-41c244c4e57b,83285f1e-de96-412a-bf92-3e9903b9d78a,QUA,19:00,20:40,T,2023-07-28 10:16:48.684195
2e084293-8e8c-4509-a3eb-b5a121c95f48,83285f1e-de96-412a-bf92-3e9903b9d78a,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
4e97094b-aa93-47da-b8c5-4d71ab861d2d,44551477-3e5f-4c6b-83fa-afa015c406f6,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
af47c815-63fc-49ee-a86f-b70a7fd0811c,44551477-3e5f-4c6b-83fa-afa015c406f6,QUI,13:30,15:10,T,2023-07-28 10:16:48.684195
d334738a-ab50-4306-8794-19dd3b1216a4,b1dcd65b-7851-46b9-a112-84d26d1ac7c2,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
440cd260-d897-4a7e-bdf6-40553c5ac406,b1dcd65b-7851-46b9-a112-84d26d1ac7c2,QUA,19:00,20:40,T,2023-07-28 10:16:48.684195
f7172443-e0c5-4ed4-9d4e-c7961f43b35b,52ce6e19-1d50-481b-b489-d8d54cb5b510,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
8746e8b3-2e9d-4e41-963c-abbce81ee5a1,52ce6e19-1d50-481b-b489-d8d54cb5b510,QUI,15:20,16:10,T,2023-07-28 10:16:48.684195
20f6cbc1-4cb1-4573-b9a6-a4597509edb4,52ce6e19-1d50-481b-b489-d8d54cb5b510,QUI,16:10,17:00,P,2023-07-28 10:16:48.684195
5f4581c1-a383-44fb-86b6-48e6fa2272ce,859eed21-da06-4863-a9f6-d3503412fd60,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
e011f45e-06c0-472f-a8ad-1d7bd9194b5f,859eed21-da06-4863-a9f6-d3503412fd60,QUI,15:20,17:00,P,2023-07-28 10:16:48.684195
4b68d1df-77f9-439a-9340-23e8dcf7f2e7,79743604-382c-4b7e-98a6-605bfe90124d,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
1299c761-96da-4410-95e9-6fc2647493a9,79743604-382c-4b7e-98a6-605bfe90124d,QUI,19:00,20:40,P,2023-07-28 10:16:48.684195
0d829541-ce5f-4308-ad16-e06c50dfa20f,ca220860-49d4-43d5-b547-af41018c2719,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
cbbb43ed-2196-4207-aeee-e30a552e72e2,ca220860-49d4-43d5-b547-af41018c2719,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
0772c606-d70c-447c-97c8-481d44ce8c96,6a42d3fd-cbdb-4049-9220-65ccb2d67d31,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
818aaf84-d503-48a2-b13f-6759b9204209,6a42d3fd-cbdb-4049-9220-65ccb2d67d31,QUI,19:00,20:40,T,2023-07-28 10:16:48.684195
244dc221-0b4c-4ce0-91d1-43aaf129137c,7acdb704-f5e1-4f71-ba7c-6bfed2ea64c2,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
0bd8ed69-7210-4194-82c4-78dd73d50879,7acdb704-f5e1-4f71-ba7c-6bfed2ea64c2,QUA,13:30,15:10,P,2023-07-28 10:16:48.684195
12d44130-2e1e-44fb-a1c6-0e2566d02b21,de4f37e9-f32a-4cfb-9f72-6c6109ec4463,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
1d33d485-b69c-4fad-a306-e5a356f7e65c,de4f37e9-f32a-4cfb-9f72-6c6109ec4463,SEX,15:20,17:00,P,2023-07-28 10:16:48.684195
3fd39979-b582-427b-be84-7799aa727b2d,39ba4789-7412-466b-871c-34ccd23abdba,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
8dbc5042-eb9c-4576-ba5d-0e27b07a50fd,39ba4789-7412-466b-871c-34ccd23abdba,QUI,13:30,15:10,T,2023-07-28 10:16:48.684195
eef4d789-3b93-4b9f-a192-2b36125f346c,4d08b923-439e-4f03-8176-c7efad52e8ce,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
cd713fd0-8234-4fa3-b632-e71dc406d1e2,4d08b923-439e-4f03-8176-c7efad52e8ce,QUI,19:00,20:40,T,2023-07-28 10:16:48.684195
dd64db63-b324-4c8b-afa9-5976726b8095,7cee61e9-f404-4c56-b657-95a89c2eca00,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
1eb023de-7617-46f5-a516-34e902c13866,7cee61e9-f404-4c56-b657-95a89c2eca00,SEX,15:20,17:00,T,2023-07-28 10:16:48.684195
944073bc-6854-4766-918b-61f6c5d50a7e,a57697ed-852d-4d11-9037-e4c310fc988d,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
53427037-f0de-479c-836e-fb6e49341d63,a57697ed-852d-4d11-9037-e4c310fc988d,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
0bd5d06c-6769-4df8-b876-e9d15d65f7da,8f5d3377-6369-41e4-adfe-6d185030273f,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
58bb27b2-560b-46b7-95ba-44fd07491613,76e31c08-6cb4-4e64-a0e2-1ae81f83e1e3,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
37651eac-7ad2-4fc8-afcc-9f3f52331e0b,70db5788-75e5-4813-a73c-cfbde0e82ade,SEG,07:30,09:10,P,2023-07-28 10:16:48.684195
19d13043-8d5e-4a22-a4ad-d360b930bc08,70db5788-75e5-4813-a73c-cfbde0e82ade,TER,07:30,09:10,P,2023-07-28 10:16:48.684195
cf309a3f-a1b2-45f6-be9f-0a5b583b1b02,70db5788-75e5-4813-a73c-cfbde0e82ade,QUA,07:30,09:10,P,2023-07-28 10:16:48.684195
de523888-d1d4-4f4a-8362-0d53bd38c159,c7817e71-ca37-49f4-a5e5-4cc89420ab78,SEG,07:30,09:10,P,2023-07-28 10:16:48.684195
efce0ace-d609-4cb4-bdb2-054cb9f44d96,c7817e71-ca37-49f4-a5e5-4cc89420ab78,TER,07:30,09:10,P,2023-07-28 10:16:48.684195
7d5d3b5f-aef0-4c97-afbe-21359d204d44,2014624f-28c6-41da-b438-fc8eed22162b,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
393dd4e5-679b-4d40-9ab9-9c60767fed11,2014624f-28c6-41da-b438-fc8eed22162b,QUA,13:30,15:10,P,2023-07-28 10:16:48.684195
853226f8-d526-4f66-8982-e5a8359c8cdb,55348297-12e0-41e5-a7ee-4119a9537bc1,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
c7eb54e3-4a94-4935-a886-33dca5caa716,55348297-12e0-41e5-a7ee-4119a9537bc1,QUI,15:20,17:00,P,2023-07-28 10:16:48.684195
78e12678-2b97-426e-a297-c4fe9ad3fa5c,96f46b82-6f00-4405-888b-a33fe21dcf48,QUA,19:00,20:40,T,2023-07-28 10:16:48.684195
af323930-f800-4111-b4c9-fe4656060b51,8a36bdbc-deee-464f-8bc2-29d770a8614b,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
a9a2602f-6ffc-4275-90bf-8b691119f71b,8a36bdbc-deee-464f-8bc2-29d770a8614b,QUI,19:00,20:40,P,2023-07-28 10:16:48.684195
5043012a-cb69-4c5d-8dcf-f713249836b4,752d02e3-9e1e-4596-aed8-a0226a45c422,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
3e1d5991-25d3-4b65-8de3-f341e6f7e251,752d02e3-9e1e-4596-aed8-a0226a45c422,QUI,17:10,18:00,P,2023-07-28 10:16:48.684195
06ac8c80-74b2-4800-9bc4-e1e98e664d85,752d02e3-9e1e-4596-aed8-a0226a45c422,QUI,19:00,19:50,P,2023-07-28 10:16:48.684195
af5b9464-35d5-41c8-871a-7799482974c3,b236e3a1-846c-49a9-8b6d-d65b9e55675b,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
cf91a0db-dc41-4a66-b5f7-17b1d2c14d51,b236e3a1-846c-49a9-8b6d-d65b9e55675b,QUA,15:20,17:00,P,2023-07-28 10:16:48.684195
04669851-886f-497b-95ae-efbb0e14ad18,7e7667ef-bd54-4b9f-9bd3-ebc6cc25be2d,SEG,13:30,15:10,T,2023-07-28 10:16:48.684195
e1986b32-9362-4be9-af59-f7b3f17f1c45,7e7667ef-bd54-4b9f-9bd3-ebc6cc25be2d,QUA,15:20,16:10,P,2023-07-28 10:16:48.684195
918f7674-3aec-4659-9d0f-6b3ce24d1a27,7e7667ef-bd54-4b9f-9bd3-ebc6cc25be2d,QUA,17:10,18:00,P,2023-07-28 10:16:48.684195
f43e66d3-69fa-42eb-a4b9-33eca0a2049c,d27924b2-885d-4370-9979-59c71af7efa7,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
c0fed85d-847a-4e55-9d20-f98ff3f8ffc6,f9f45423-e0f6-4f0f-9ea7-31ac316506b1,QUA,21:00,22:40,T,2023-07-28 10:16:48.684195
898901a2-b369-4d34-81e0-42769d6973aa,f9f45423-e0f6-4f0f-9ea7-31ac316506b1,SEX,19:00,20:40,P,2023-07-28 10:16:48.684195
053eeb23-a166-4da4-bed9-43bc66f1a1cd,b62a53f6-014c-484e-b5c1-09e7169d340a,QUA,15:20,17:00,T,2023-07-28 10:16:48.684195
98b20492-56a2-4b68-a521-582279d6d7e3,b62a53f6-014c-484e-b5c1-09e7169d340a,SEX,13:30,15:10,P,2023-07-28 10:16:48.684195
5301410b-7768-4769-9c32-7d1199e513f4,07c10c6f-0932-4408-b734-5fe47e234be4,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
6e37e5fc-80bb-4013-b996-a3b4c4d06204,07c10c6f-0932-4408-b734-5fe47e234be4,QUA,15:20,17:00,P,2023-07-28 10:16:48.684195
396ca434-5f2e-4181-8dbb-18066ce3358a,73dc3b4b-be04-442f-bd55-2eda5525c410,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
72376a97-3cc6-4080-8006-083ceb5e91d1,73dc3b4b-be04-442f-bd55-2eda5525c410,QUA,15:20,16:10,P,2023-07-28 10:16:48.684195
c897533f-ebfa-4cb0-a120-9e5772138822,73dc3b4b-be04-442f-bd55-2eda5525c410,QUA,17:10,18:00,P,2023-07-28 10:16:48.684195
55de326d-1581-482e-9559-e659f34d2da0,27795291-0724-4b07-9b40-81c3fb43022b,SEG,15:20,17:00,T,2023-07-28 10:16:48.684195
e13ff104-abd9-49dd-a963-1e5c02b04ac2,27795291-0724-4b07-9b40-81c3fb43022b,QUI,15:20,17:00,P,2023-07-28 10:16:48.684195
99335dc9-f54e-4b3a-99e7-ce37725e961a,5328a016-045b-48e5-877f-84a014a29f17,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
4c48dbd6-86d1-449d-bda9-81cdd2dead2e,5328a016-045b-48e5-877f-84a014a29f17,SEX,15:20,17:00,P,2023-07-28 10:16:48.684195
f07a8066-5e28-49ca-b134-13777963ec4e,64f550ef-2ea5-4143-bc76-00b28dda27c2,TER,21:00,22:40,P,2023-07-28 10:16:48.684195
d698ee33-e9f9-4c68-b6e7-6df58674c378,64f550ef-2ea5-4143-bc76-00b28dda27c2,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
582baed4-f953-4a91-b683-7c603e09f858,9297d369-13a0-4648-afe3-5ad1fdf8ed1c,TER,17:10,18:00,P,2023-07-28 10:16:48.684195
5caa0bed-6afc-4dc6-ad2a-cd3137823edb,9297d369-13a0-4648-afe3-5ad1fdf8ed1c,TER,21:00,21:50,P,2023-07-28 10:16:48.684195
62774690-3983-4ede-bb6a-30df45afd871,9297d369-13a0-4648-afe3-5ad1fdf8ed1c,SEX,19:00,20:40,T,2023-07-28 10:16:48.684195
7e918200-39fe-4999-b067-4d42ec07d6d3,c2097cf3-5fda-4d87-928c-3fcde4cda108,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
950ee08f-798e-410b-a317-d5c6fb0e02e3,c2097cf3-5fda-4d87-928c-3fcde4cda108,QUI,21:00,22:40,T,2023-07-28 10:16:48.684195
2c3ec77c-79a7-49d6-86d0-c0981c5a7304,6728bc83-792a-44b6-8ffa-8d54dd2c8f42,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
7c0b729f-3459-4b3d-a446-e1944a4cd27a,6728bc83-792a-44b6-8ffa-8d54dd2c8f42,SEX,19:00,20:40,P,2023-07-28 10:16:48.684195
4c6cfa8d-9e16-4fb6-b121-6cff70a2b5c4,dc5a143b-596f-428f-bbc7-fcdb7adc4a92,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
370fce99-9021-4ab3-9991-7fb2e6aff78b,dc5a143b-596f-428f-bbc7-fcdb7adc4a92,SEX,17:10,18:00,P,2023-07-28 10:16:48.684195
4ed55c21-3794-4516-a220-8958d617e0cf,dc5a143b-596f-428f-bbc7-fcdb7adc4a92,SEX,19:00,19:50,P,2023-07-28 10:16:48.684195
fe34d97a-9803-4cbb-aa81-1733ebd8ec9e,70275cdd-186c-49f9-bb1c-5ef516c42546,QUA,13:30,15:10,T,2023-07-28 10:16:48.684195
94a3e9a5-070c-454d-971a-889f2bf51851,70275cdd-186c-49f9-bb1c-5ef516c42546,SEX,15:20,17:00,P,2023-07-28 10:16:48.684195
79b1e243-d782-4d12-8b09-e19281187ebd,8106562d-3ec7-456b-8a6e-eb4e5ddf2b82,QUA,21:00,22:40,P,2023-07-28 10:16:48.684195
3a563f82-11df-4ec2-b31a-80e1153f429d,8106562d-3ec7-456b-8a6e-eb4e5ddf2b82,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
0d12b7ef-0320-425c-ac12-fdd3109f459d,5e358bff-065d-4e04-8074-0417b45eb9c6,QUA,17:10,18:00,P,2023-07-28 10:16:48.684195
f1fbeb36-c82f-473b-bed8-d83dc779919b,5e358bff-065d-4e04-8074-0417b45eb9c6,QUA,21:00,21:50,P,2023-07-28 10:16:48.684195
fe65fc64-90f8-4715-8103-fad1d4a7964e,5e358bff-065d-4e04-8074-0417b45eb9c6,SEX,21:00,22:40,T,2023-07-28 10:16:48.684195
eb2eba20-9dce-4783-a705-425f9335a3ce,db5f047c-6a9a-404f-887e-6b446f57f0db,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
6c59c50b-b7d3-460f-b9b8-0ebe90d761c6,db5f047c-6a9a-404f-887e-6b446f57f0db,QUA,19:00,20:40,P,2023-07-28 10:16:48.684195
4b3d6a3f-435f-4928-a0cc-9205fbdc4611,1ecc5527-c027-4161-bbad-8cba8f2f3e01,SEG,19:00,20:40,T,2023-07-28 10:16:48.684195
f2df2e5a-7c11-47e6-a20c-dab32d992d86,1ecc5527-c027-4161-bbad-8cba8f2f3e01,QUA,17:10,18:00,P,2023-07-28 10:16:48.684195
46fe3ed2-5a46-4c31-8af1-479b39a6755a,1ecc5527-c027-4161-bbad-8cba8f2f3e01,QUA,19:00,19:50,P,2023-07-28 10:16:48.684195
8369d628-df9d-4a27-9b83-eee9c4e85337,3cc6b7ef-5550-4662-a189-dba5309f5653,SEG,21:00,22:40,T,2023-07-28 10:16:48.684195
f4f66e16-f769-46ab-8409-5e2616c34a6a,3cc6b7ef-5550-4662-a189-dba5309f5653,QUI,19:00,20:40,P,2023-07-28 10:16:48.684195
40fa9414-8b4d-416a-970e-87d70cbbf300,37fc1265-662a-422c-a9ad-911f6a91abc1,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
981d9a76-28c3-4369-9285-32c666915fa3,37fc1265-662a-422c-a9ad-911f6a91abc1,SEX,21:00,22:40,P,2023-07-28 10:16:48.684195
743f5471-8264-4e61-be4b-4715ea24f7ec,c9768d2c-8466-409a-8f46-47ba804c4eea,TER,15:20,17:00,T,2023-07-28 10:16:48.684195
9f8858c0-daac-4fd3-8099-03e362ebe758,c9768d2c-8466-409a-8f46-47ba804c4eea,QUI,15:20,17:00,P,2023-07-28 10:16:48.684195
7a363caf-87c5-4360-9504-a3633d405d6a,90359d0d-de5f-44d2-80a6-ed958d8575bf,TER,13:30,15:10,T,2023-07-28 10:16:48.684195
02aa9596-d175-4780-bfbc-e163186ab240,90359d0d-de5f-44d2-80a6-ed958d8575bf,QUI,15:20,17:00,P,2023-07-28 10:16:48.684195
7689a4f2-87d6-4a67-b5c0-4d64dd64bff6,af507ef3-3f2d-40e9-9e58-cc1ea630fa49,TER,21:00,22:40,T,2023-07-28 10:16:48.684195
be744e51-d792-4fcf-820f-d6954aefc957,af507ef3-3f2d-40e9-9e58-cc1ea630fa49,QUI,19:00,20:40,P,2023-07-28 10:16:48.684195
39bdd016-7999-43e1-8c19-1dc1b3ad44fc,dc0ef3d2-bddf-4966-9c58-c29faf14c448,TER,19:00,20:40,T,2023-07-28 10:16:48.684195
