id,class_number,discipline_id,professor,created_at,semester
b8752979-b482-4715-992b-7513ccc1a294,11,CEA593,FRANCISCO RICARDO ABRANTES COUY BARACHO(T),2023-07-24 18:08:14.071088,23.1
5f397857-9848-4f2b-a184-8a598367dbd7,11,CEA594,IGOR DIAS NETO DE SOUZA(P) / MARCIO FELICIANO BRAGA(P),2023-07-24 18:08:14.071088,23.1
f6934374-e710-412d-85f7-82e2e98028db,11,CEA595,WENDY YADIRA ERAS HERRERA(T+P),2023-07-24 18:08:14.071088,23.1
8e665e8b-b5b6-44d1-b526-168d0fd86332,11,CEA597,WILINGTHON GUERRA ZVIETCOVICH(T),2023-07-24 18:08:14.071088,23.1
a8bd0a6f-cd2e-442b-9426-8b5825eb28bd,11,CEA598,SARAH NEGREIROS DE CARVALHO LEITE(T),2023-07-24 18:08:14.071088,23.1
823e27f1-c0ad-4881-b384-a5231c35d89e,12,CEA598,CAIO MEIRA AMARAL DA LUZ(T),2023-07-24 18:08:14.071088,23.1
5ee4f216-5ff1-4354-a503-fd13713892c3,11,CEA671,MYLENA CRUZINHA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
bb4d129a-99b0-449d-b773-dd73de832549,11,CEA710,CRISTIANO SANTOS BENJAMIN(T+P),2023-07-24 18:08:14.071088,23.1
e881457a-6d7e-43af-969c-fd3dd94dd592,11,CEA712,SARAH NEGREIROS DE CARVALHO LEITE(T+P),2023-07-24 18:08:14.071088,23.1
b3788080-32bc-4a62-99de-69956d019a62,11,CEA716,MARCIO FELICIANO BRAGA(T+P),2023-07-24 18:08:14.071088,23.1
1631b135-5a3b-4918-b7ee-d264b76f6d31,11,CEA717,ANNY VERLY(T+P),2023-07-24 18:08:14.071088,23.1
db7b33f9-8eb5-4e97-8bed-71537b793b67,11,CEA722,CARLOS HENRIQUE NOGUEIRA DE RESENDE BARBOSA(T+P),2023-07-24 18:08:14.071088,23.1
bed348c7-0f4a-4e87-9b1a-0b947ec36eec,11,CEA723,CARLOS HENRIQUE NOGUEIRA DE RESENDE BARBOSA(T+P),2023-07-24 18:08:14.071088,23.1
bf539c92-9bfc-43d0-adcd-9c197b09752a,11,CEA725,JUAN CARLOS GALVIS MANSO(T+P),2023-07-24 18:08:14.071088,23.1
4359c50c-07e1-4050-ac27-1c445a913a44,11,CEA728,RENAN FERNANDES BASTOS(T+P),2023-07-24 18:08:14.071088,23.1
2da3c745-238f-428f-92e1-2c5b9f6b2917,11,CEA735,WENDY YADIRA ERAS HERRERA(T+P),2023-07-24 18:08:14.071088,23.1
454193e0-ce6f-421c-914f-8ef42c05e4e6,11,CEA737,CARLOS HENRIQUE DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
5e738b6f-f98b-4060-a6f3-bb6ad5f3a559,11,CEA739,FRANCISCO RICARDO ABRANTES COUY BARACHO(T+P),2023-07-24 18:08:14.071088,23.1
6418ff09-66f1-4ee4-b789-95806b39b30f,11,CEA740,CAIO MEIRA AMARAL DA LUZ(T+P),2023-07-24 18:08:14.071088,23.1
e0454de8-22b4-4714-97f9-0d6db18d192b,11,CEA741,SARAH NEGREIROS DE CARVALHO LEITE(T+P),2023-07-24 18:08:14.071088,23.1
5a8e5aad-56ba-40ec-b1d0-ff322be26773,11,CEA742,GLAUCO FERREIRA GAZEL YARED(T+P),2023-07-24 18:08:14.071088,23.1
e8b961e6-7f57-42fe-81b6-ff17b586577b,11,CEA744,MARCELO MOREIRA TIAGO(T+P),2023-07-24 18:08:14.071088,23.1
41e1ebbf-3888-4ad0-bf42-2a07a3f5b619,11,ENP004,RAFAEL LUCAS MACHADO PINTO(T+P),2023-07-24 18:08:14.071088,23.1
8e65b452-0f52-414e-bc99-fc651620f4ba,11,ENP005,FREDERICO CESAR DE VASCONCELOS GOMES(T),2023-07-24 18:08:14.071088,23.1
c95d0b98-c6f3-421f-9fa1-bd07ced62b20,11,ENP012,ALEXANDRE XAVIER MARTINS(T+P),2023-07-24 18:08:14.071088,23.1
49fb07b5-36ce-40a6-892c-5d18ac6872b4,11,ENP014,WAGNER RAGI CURI FILHO(T),2023-07-24 18:08:14.071088,23.1
70605725-38cd-46ee-a07e-0b4d53c3f367,11,ENP015,PAGANINI BARCELLOS DE OLIVEIRA(T),2023-07-24 18:08:14.071088,23.1
9878d306-8626-45ce-8d40-03b9fbb1498a,11,ENP017,ALINE MARA ALVES SOARES(T),2023-07-24 18:08:14.071088,23.1
93d73f4e-79c0-4072-a99d-0f7f69325f9a,11,ENP019,EVA BESSA SOARES(T),2023-07-24 18:08:14.071088,23.1
fe6fd04a-60a5-49af-827f-aaa81c883fe0,11,ENP022,CLARISSA BARROS DA CRUZ(T),2023-07-24 18:08:14.071088,23.1
dab79532-34b2-4399-bcb2-0930b7dea491,11,ENP023,JUNE MARQUES FERNANDES(T),2023-07-24 18:08:14.071088,23.1
7e4342e2-9921-4687-b493-d7df476fac1e,11,ENP025,ALINE MARA ALVES SOARES(T),2023-07-24 18:08:14.071088,23.1
93933e02-25e8-439d-aaab-1bd8c7aea2d0,11,ENP026,EVA BESSA SOARES(T),2023-07-24 18:08:14.071088,23.1
ad2fa8f7-8245-4bea-8f60-6ed0ab0b340e,11,ENP028,CARLA DANIELLE ARAUJO COSTA(T) / GILBERTO DE MIRANDA JUNIOR(T),2023-07-24 18:08:14.071088,23.1
fc58e6e8-a54a-4ee7-870f-36b0d6c415be,11,ENP029,CINTHIA VERSIANI SCOTT VARELLA(T),2023-07-24 18:08:14.071088,23.1
dcf00a2c-4cba-4767-9a4f-b7b55831091e,11,ENP042,RAFAEL LUCAS MACHADO PINTO(T),2023-07-24 18:08:14.071088,23.1
4aaa6640-5dad-4ff4-aeed-aebd3114d8cb,11,ENP119,MONICA DO AMARAL(T),2023-07-24 18:08:14.071088,23.1
d85497fa-c6cf-4474-a1b1-ebe4ee8d125c,11,ENP122,SERGIO EVANGELISTA SILVA(T),2023-07-24 18:08:14.071088,23.1
f58f85b3-933b-44fb-a871-57ac42a57f69,11,ENP123,SERGIO EVANGELISTA SILVA(T),2023-07-24 18:08:14.071088,23.1
7a55ed43-ff6b-47bc-ad84-b8d241b62d51,11,ENP141,MARCO TULIO DOMINGUES COSTA(T),2023-07-24 18:08:14.071088,23.1
168a8351-db91-4795-a637-421b626d346a,11,ENP144,RITA DE CASSIA OLIVEIRA(T),2023-07-24 18:08:14.071088,23.1
9f63f0ce-7c54-47d0-acfa-144e9e4eca17,11,ENP150,PAGANINI BARCELLOS DE OLIVEIRA(T),2023-07-24 18:08:14.071088,23.1
a36e77a1-020b-4f8f-9b82-08e467d06837,11,ENP151,CARLA DANIELLE ARAUJO COSTA(T) / FREDERICO CESAR DE VASCONCELOS GOMES(T),2023-07-24 18:08:14.071088,23.1
1535f840-5080-4cf0-89ff-029ea5d23337,11,ENP152,CINTHIA VERSIANI SCOTT VARELLA(T),2023-07-24 18:08:14.071088,23.1
f8496f6a-8a37-49df-b2b0-d9135c841347,11,ENP153,GILBERTO DE MIRANDA JUNIOR(T+P),2023-07-24 18:08:14.071088,23.1
e36b3394-afcf-4193-8739-4bab450690e4,11,ENP154,ALINE MARA ALVES SOARES(T),2023-07-24 18:08:14.071088,23.1
6e4089b0-80e8-44c0-b70a-4b64b9d0fcb8,11,ENP155,MARCO TULIO DOMINGUES COSTA(T),2023-07-24 18:08:14.071088,23.1
4a32d6a4-d60d-4c07-813a-aa035e6134ae,11,ENP156,WAGNER RAGI CURI FILHO(T),2023-07-24 18:08:14.071088,23.1
f234064c-6bb6-4545-8f08-9cc70f3ee9cb,11,ENP157,LUCIANA PAULA REIS(T+P),2023-07-24 18:08:14.071088,23.1
bd061a34-5900-4a59-9350-48e90f50ffb4,11,ENP158,MONICA DO AMARAL(T+P),2023-07-24 18:08:14.071088,23.1
ef9ec810-892a-4d5f-abc2-3eca35d0bdcd,11,ENP159,CINTHIA VERSIANI SCOTT VARELLA(T+P),2023-07-24 18:08:14.071088,23.1
aeb45bcc-960e-40eb-b34d-8f49984d9796,11,ENP160,GILBERTO DE MIRANDA JUNIOR(T+P),2023-07-24 18:08:14.071088,23.1
4e5c91c0-8881-4af4-aae4-95cef5225c5b,11,ENP161,THIAGO AUGUSTO DE OLIVEIRA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
24f711bc-f367-4289-abaf-73fe615504af,11,ENP473,EVA BESSA SOARES(T),2023-07-24 18:08:14.071088,23.1
d796ad4f-74c1-4bad-9baf-a7c7d5bc06bf,11,ENP493,RITA DE CASSIA OLIVEIRA(T),2023-07-24 18:08:14.071088,23.1
f33bd6c9-72a5-4a50-bc1e-577ce5bcbd93,11,ENP530,MARCO TULIO DOMINGUES COSTA(T),2023-07-24 18:08:14.071088,23.1
a27f856d-201a-40b8-9c42-e2382802d5cd,11,ENP533,CLARISSA BARROS DA CRUZ(T),2023-07-24 18:08:14.071088,23.1
032c1250-b395-46ec-a06c-d9a1c89b8abf,11,ENP534,FREDERICO CESAR DE VASCONCELOS GOMES(T),2023-07-24 18:08:14.071088,23.1
760c688a-4d05-460a-bd41-0f3edb48d7b6,11,ENP569,MONICA DO AMARAL(T),2023-07-24 18:08:14.071088,23.1
fb01833e-08db-46e7-a6ba-4fedd4614d2b,11,ENP570,THIAGO AUGUSTO DE OLIVEIRA SILVA(T),2023-07-24 18:08:14.071088,23.1
b1823206-dd27-4758-981a-686a42e60b7a,11,ENP572,CARLA DANIELLE ARAUJO COSTA(T) / RITA DE CASSIA OLIVEIRA(T),2023-07-24 18:08:14.071088,23.1
05c75b31-f115-4058-98c0-42d562a3ed4a,11,ENP701,RAFAEL LUCAS MACHADO PINTO(T+P),2023-07-24 18:08:14.071088,23.1
0ffa82c8-1a7d-4259-aac0-b39c35f781a2,181,DTE007,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
b2e538b4-5cfb-4c6e-ba21-a68701f4ac1f,181,DTE009,DAVID MELO VAN DEN BRULE(T+P),2023-07-24 18:08:14.071088,23.1
bc643722-e197-4c28-ba95-a34104a2f68a,181,DTE019,DAVID MELO VAN DEN BRULE(T+P),2023-07-24 18:08:14.071088,23.1
c7429b04-f296-40ac-804e-36f3d4cb2f29,181,DTE023,,2023-07-24 18:08:14.071088,23.1
4e3664b1-4a77-4023-bd1b-756833829410,181,DTE027,MELLIANDRO MENDES GALINARI(T+P),2023-07-24 18:08:14.071088,23.1
b74922a9-af68-4010-8226-006a298a06d6,51,DTE028,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
91380760-a74d-45f6-b1c9-ea1342d5cd93,51,DTE029,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
ec5dc058-e068-4d36-b193-6a27e45d34db,51,DTE030,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
4b91ed71-a6fa-40d5-a292-2d4d49adde0f,51,DTE031,JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
87bd1e96-c381-4624-8742-8f0308bf3d86,51,DTE034,ADRIANA MARIA TONINI(T+P) / JANETE FLOR DE MAIO FONSECA(T+P),2023-07-24 18:08:14.071088,23.1
65ef3b51-09a8-4edf-aaff-62579f9320c2,51,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
95d3c410-ccaf-4bd5-a39e-7e1d70372989,299,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
b0dc6d24-65c5-4b66-b9c4-2d9aaf97c54a,300,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
b777ad2f-f41a-4429-919d-66e157f47ad3,306,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
bb01af29-d7da-42cd-b4d9-c2f4bde212ea,307,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
533b077e-1544-4c4e-8882-bb6efbb7cbc1,310,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
b2158873-703f-4abe-aa4f-3989117807c9,313,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
bacf3f38-f75b-4b66-a562-bef803be5ec8,315,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
909dbb37-e761-4174-ad9e-a53dd0dd1f98,321,DTE040,ADRIANA MARIA TONINI(T+P) / JAMIL FERREIRA(T+P),2023-07-24 18:08:14.071088,23.1
14d33b54-f563-4162-9446-5be78eae3910,51,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
3eb4a2a2-95b9-4dc7-968a-345c79e4e2d0,299,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
6c1ddae4-3acd-4c7c-ba81-d1119510ecf3,300,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
a635d115-74da-400a-bcaf-e9f8e4544f46,306,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
04244ecc-fb2a-4089-942a-0cc3f438e8ff,307,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
a1251145-641e-4fa0-873a-53fa941aa3ae,310,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
02267526-dc2d-4514-b7e9-7251a37775d5,313,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
8deaa300-25bf-402a-a470-3be15bcf7563,315,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
65623fd7-bc9a-4704-9ad8-89103053cf42,321,DTE041,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
101d2a20-069c-4888-bd28-e2f73576bc9a,51,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
42aa135d-54fb-4176-8c67-08c9fcc558d8,299,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
6cc5aa67-20de-4612-aa38-775d4961bb56,300,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
6ab8b5c0-08ee-4983-b41e-324535301350,306,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
320f1448-4ef9-484e-9d14-ee962d4cda4d,307,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
95dd0e62-e57d-4ec9-92ec-2b26a6bf4f60,310,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
896b6df3-14d2-453a-b250-b1472c1367db,313,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
099df942-4dd0-42ff-b502-fb502583a370,315,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
43f61b88-b2f2-47ee-b761-eaa085d0396a,321,DTE042,ANTONIO MARCELO JACKSON FERREIRA DA SILVA(T+P),2023-07-24 18:08:14.071088,23.1
677e6e70-bdfe-4598-ba0d-9f7a8c46f8e8,51,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
6655af5c-2994-4003-8af8-8ac4d067ae8c,299,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
f1c9a413-81fa-4a92-81d5-1b4cff461c59,300,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
5d12d2c4-0623-4be6-a61f-a9c5f283664e,306,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
21b01538-d95d-449c-b9ad-e421796ec10e,307,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
d388fd33-b928-4f1f-a7a1-fb331fabfff0,310,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
c89eb612-c0bd-4a83-a19b-723a8881e5e7,313,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
216e80f3-42c4-48ee-bc64-095a8c5e9b18,315,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
015d63e2-30e8-4712-b4c9-d0b02931119b,321,DTE043,CLAUDIA RAQUEL MARTINS CORREA(T),2023-07-24 18:08:14.071088,23.1
8046e195-708e-42ea-bef1-14e3f997ce80,302,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
d91269e1-ba9c-4031-a47c-eae8fb76214e,304,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
f0359d00-4f8f-45dd-923c-f092715c6d5d,308,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
86f2dc9a-22c5-430d-9697-27607d17ba3b,309,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
3b909b30-5c53-4118-a15e-ad689b376aa3,312,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
5c2bf6fd-9afe-4dab-93cf-772459fcf64c,318,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
ca9280ef-64f2-483b-9510-fbe30da8d818,319,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
0651e02a-9d25-4409-9762-aecb02c8f695,320,DTE048,JACKS RICHARD DE PAULO(T+P),2023-07-24 18:08:14.071088,23.1
33f51b13-a1a3-4592-b046-901987b4eb29,181,DTE071,ANDRE FELIPE PINTO DUARTE(T),2023-07-24 18:08:14.071088,23.1
7ede8483-5322-4e8f-b247-398a5015a3f3,302,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
ecaa6a96-3a1f-4267-9316-c94145bac24b,304,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
7da66fa1-7a07-43ee-b6ad-cb726c373f06,308,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
8f8304a0-bbb3-467f-a6ca-12d777f0f81a,309,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
7f9beb58-0b62-4d9c-bec7-4a61ff5b044a,312,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
23e44ec1-1c67-40d4-b623-65b9afaa51d2,318,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
d9c550e9-c6f7-49e9-8a1d-0a453ba966b8,319,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
3d1622d0-2a3f-4964-a2a1-b4a7054826ec,320,DTE080,MARTA BERTIN(T+P),2023-07-24 18:08:14.071088,23.1
d343ee3b-da35-482c-8647-c04a44d32e9b,302,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
f4fa72d8-8f52-45b8-a5e0-4bd1448d6f8f,304,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
60631c58-d219-40ba-b602-acd10f7fcafc,308,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
fb368daf-43c0-4f2b-9e87-c556fac48689,309,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
e61f73ae-88d9-448e-93b4-24a177b31337,312,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
997b6e67-c30d-4b3e-ab6b-0f488fb3a30d,318,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
945ed284-8739-4d7a-9ea1-65e52f68631f,319,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
92ed99ae-6ed7-4403-bfc4-36e897c744ed,320,DTE081,MARCELO VIANA RAMOS(T+P),2023-07-24 18:08:14.071088,23.1
1d04bafa-0fc0-4c41-8351-05f7b45fdee7,60,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
456d7a25-8309-4b86-9da9-81cca6f687dd,301,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
19d34ffb-3823-493f-ab37-62fe3836bee9,303,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
0bfb4479-0ccc-4e49-a4e4-44947c585fb6,305,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
e0d6c838-f629-4f34-8062-36915109412c,311,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
b2f6112a-5a3b-4d67-93da-bb164d9a63b7,314,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
9cfb314b-46d2-49f2-ad1e-4937f6c487ad,316,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
456df794-b1ed-4d62-bc5b-0828aa7f3445,317,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
3918eef5-79e5-4be7-8040-12e36c17da98,322,DTE085,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
a490ed78-6163-48c6-8c7a-a35682fbc923,301,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
d1374213-128d-4e6a-995c-be5c95d94be8,303,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
ac5a42f8-b811-41af-bd80-73eece558871,305,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
b3dd9255-7d86-4e0f-a1c0-d0cdf6b1e965,311,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
d152f4dd-ba29-4125-a9d9-ac9027774bb0,314,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
b5c2f178-ca0b-4577-b74f-dd5e71cbf08e,316,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
3b54a3c6-a6d8-4b35-932e-6a56913d9932,317,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
05d1f225-9a3e-4317-8b8e-6f6f51f76a66,322,DTE086,KATIA GARDENIA HENRIQUE DA ROCHA(T+P),2023-07-24 18:08:14.071088,23.1
ee7a37d1-3f92-4675-a377-8a6e0afe3178,302,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
dac27d04-9c3e-43c7-b551-a243f4738bba,304,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
1fa752bc-f98b-47e0-bd5b-3b921279dc80,308,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
bff1c3a8-6b88-4d13-8cbf-943136185fcf,309,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
3670fc57-1d50-49ae-9787-58987e922bcf,312,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
52512993-f257-44d4-839e-2366e97f7814,318,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
31e77edb-5522-45cb-9950-da00a3900c9d,319,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
d2967420-2741-45e1-b302-89f3662c66da,320,DTE111,INAJARA DE SALLES VIANA NEVES(T),2023-07-24 18:08:14.071088,23.1
91961f59-992e-4bbf-8290-e5dfed290cec,60,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
3d22f548-5cfa-4fb7-aa37-d5979361e56a,301,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
4d9702ef-a0b9-4797-95db-98df694d1335,303,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
57af5974-9835-49dc-bccf-cfc53b163805,305,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
9582342b-c2a7-4cd2-baa6-5639f5a6e968,311,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
03a2c5a7-7211-4b2a-8ceb-3599736a6421,314,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
772c8402-4141-4903-8eae-6f7133283e29,316,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
a7df8c24-a908-4940-a2ba-6079817b2163,317,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
7af859b8-5904-45c2-8c48-2656020e8c69,322,DTE116,MARCIA AMBROSIO RODRIGUES REZENDE(T),2023-07-24 18:08:14.071088,23.1
46b1e2d5-e0b5-4cbf-98a6-19a7b2016ae5,51,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
bf42adcb-5838-4648-aff5-cf660ca69fcb,299,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
2406d5a3-9dd1-4933-ad23-c25461c30af1,300,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
08c7079b-3896-43be-a49c-f7b543c5569f,306,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
b60a7251-2d39-4574-8abb-785fb68c4dbc,307,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
a1c4b871-d2ed-40bb-8a90-05d6373eeac4,310,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
bd0bb0d9-0d6d-43a2-a306-00bf477af012,313,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
6ac54e32-30fa-4221-86ee-c74d64391a79,315,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
673f890d-7730-43cf-bc32-bb96458a5e7c,321,DTE118,JORGE LUIS COSTA(T+P),2023-07-24 18:08:14.071088,23.1
e95fd118-2a2f-4ddc-b31c-0f639c508a81,181,DTE120,DAVID MELO VAN DEN BRULE(T+P),2023-07-24 18:08:14.071088,23.1
9e6e35d7-980c-467b-913f-bd67b7a11615,302,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
7f4bae41-d985-4aeb-b3f3-eb5cb8942526,304,DTE123,HELENA DE SOUZA CAMPOS(T+P),2023-07-24 18:08:14.071088,23.1
